ResponseID,Language,ID_Q1,ID_Q2,ID_Q3,ID_Q4,ID_Q5,ID_Q6,ID_Q7,ID_Q8,ID_Q9,ID_Q10,ID_Q11,ID_Q12,ID_Q13,ID_Q14_1,ID_Q14_2,ID_Q14_3,ID_Q14_4,ID_Q14_5,ID_Q15,ID_Q16,ID_Q17,ID_Q18_1,ID_Q18_2,ID_Q18_3,ID_Q18_4,ID_Q18_5,ID_Q18_6,ID_Q18_7,ID_Q19_1,ID_Q19_2,ID_Q19_3,ID_Q19_4,ID_Q19_5,ID_Q19_6,ID_Q19_7,ID_Q19_8,ID_Q19_9,ID_Q20_1,ID_Q20_2,ID_Q20_3,ID_Q20_4,ID_Q20_5,ID_Q20_6,ID_Q20_7,ID_Q20_8,ID_Q20_9,ID_Q21_1,ID_Q21_2,ID_Q21_3,ID_Q21_4,ID_Q21_5,ID_Q22_1,ID_Q22_2,ID_Q22_3,ID_Q22_4,ID_Q22_5,ID_Q22_6,ID_Q22_7,ID_Q23,ID_Q23_1,ID_Q23_2,ID_Q23_3,ID_Q23_4,ID_Q23_5,ID_Q23_6,ID_Q23_7,ID_Q23_8,ID_Q24,ID_Q25,ID_Q26,ID_Q27,ID_Q27_1,ID_Q27_2,ID_Q27_3,ID_Q27_4,ID_Q27_5,ID_Q27_6,ID_Q28_1,ID_Q28_2,ID_Q28_3,ID_Q29,ID_Q29_1,ID_Q29_2,ID_Q29_3,ID_Q30,ID_Q30_1,ID_Q30_2,ID_Q30_3,ID_Q30_4,ID_Q30_5,ID_Q30_6,ID_Q30_7,ID_Q30_8,ID_Q30_9,ID_Q30_10,ID_Q30_11,ID_Q30_12,ID_Q30_13,ID_Q30_14,ID_Q30_15,ID_Q31,ID_Q31_1,ID_Q31_2,ID_Q31_3,ID_Q31_4,ID_Q31_5,ID_Q31_6,ID_Q31_7,ID_Q31_8,ID_Q31_9,ID_Q31_10,ID_Q32,ID_Q32_1,ID_Q32_2,ID_Q32_3,ID_Q32_4,ID_Q32_5,ID_Q32_6,ID_Q32_7,ID_Q32_8,ID_Q32_9,ID_Q32_10,ID_Q32_11,ID_Q32_12,ID_Q32_13,ID_Q32_14,ID_Q33,ID_Q33_1,ID_Q33_2,ID_Q33_3,ID_Q33_4,ID_Q33_5,ID_Q34,ID_Q34_1,ID_Q34_2,ID_Q34_3,ID_Q34_4,ID_Q35,ID_Q35_1,ID_Q35_2,ID_Q35_3,ID_Q35_4,ID_Q36_1,ID_Q36_2,ID_Q36_3,ID_Q36_4,ID_Q36_5,ID_Q36_6,ID_Q36_7,ID_Q36_8,ID_Q36_9
R_2e27Tw87wO90wdg,1,1,Canada,66,1,4,2,1,2,3,7,9,1,3,7,5,8,3,9,4,6,0,3,3,5,8,8,7,2,5,6,3,5,7,3,6,8,6,6,8,3,6,2,7,8,7,7,8,8,8,7,6,4,NA,7,3,3,7,3,3.625,4,2,4,4,4,3,4,4,2,1,5,5,5,6,5,3,6,5,4,5,4,NA,NA,1,1,3.4,3,4,4,3,2,2,4,4,3,4,3,4,4,4,3,1.8,3,3,2,2,1,1,2,1,1,2,2.142857143,3,2,0,1,3,3,3,1,2,3,2,1,2,4,6.6,8,7,6,5,7,3.5,3,9,1,1,5.25,6,6,3,6,1,1,3,2,2,1,0,NA,NA
R_2E9RPUojVidMl33,1,1,Canada,36,1,3,4,1,2,2,7,8,0,2,6,7,7,7,6,6,7,1,7,8,8,9,8,7,7,8,8,8,7,7,8,9,9,9,5,6,6,7,7,8,8,9,9,8,8,7,7,7,8,NA,8,7,8,9,9,3.25,3,3,3,4,4,3,3,3,2,1,8,3.833333333,3,5,2,5,2,6,2,3,4,NA,0,0,NA,3.933333333,3,3,4,5,4,4,4,3,4,4,4,3,4,5,5,1.3,1,2,1,1,1,2,3,0,1,1,2.5,1,2,3,3,3,3,3,3,2,2,3,3,2,2,3.4,3,4,5,3,2,6,5,6,7,6,6.25,7,7,6,5,1,1,2,2,3,3,3,NA,NA
R_2eb4niGXyaLDoVO,1,1,Canada,72,1,3,1,1,2,3,5,6,1,3,8,10,10,8,7,6,8,0,7,6,6,9,10,9,8,6,7,7,8,8,9,9,7,8,7,7,8,9,8,10,9,7,9,9,9,7,9,9,8,NA,9,9,9,9,9,4.5,5,5,5,5,5,4,4,3,2,0,8,4.333333333,5,5,4,4,2,6,4,4,4,1,0,0,1,3.533333333,4,4,4,2,3,3,4,3,2,4,4,4,4,4,4,2.7,3,3,3,2,3,3,3,1,3,3,0.5,0,0,0,1,1,1,0,1,1,1,0,0,1,0,3.8,4,3,3,4,5,4.25,7,3,5,2,0.5,1,0,1,0,1,1,1,1,1,1,1,NA,NA
R_2eb5oAQRw8jd7nk,1,1,Canada,55,0,4,3,0,2,2,3,9,1,2,7,8,8,5,6,8,9,1,7,6,5,8,9,9,9,1,6,10,9,7,7,9,7,10,5,6,9,8,5,8,10,8,10,10,9,8,8,9,10,NA,9,9,10,10,9,3.75,4,4,4,4,4,4,3,3,2,1,5,4.666666667,6,6,3,4,6,3,4,5,5,2,1,1,0,3.8,3,4,3,4,3,4,4,3,4,4,4,5,4,3,5,NA,2,2,2,2,2,2,2,2,NA,2,0.428571429,2,1,0,0,0,1,0,0,1,0,0,0,1,0,6.4,6,6,8,7,5,3.25,3,6,3,1,4.75,7,9,3,0,2,0,0,0,0,0,0,NA,NA
R_2ebvNF0MQFvjx3w,1,1,Canada,55,1,3,1,1,1,4,8,2,1,3,4,9,2,3,9,6,2,0,5,3,4,4,7,5,4,5,4,4,2,4,1,3,3,0,3,3,3,5,3,5,5,3,7,7,7,7,9,8,5,NA,5,7,8,6,8,4.125,5,4,4,4,4,5,4,3,2,0,3,5.833333333,2,7,7,6,7,6,3,4,5,3,1,1,1,3.733333333,4,5,5,4,1,4,4,4,3,5,2,4,4,3,4,0.9,1,2,1,1,2,1,1,0,0,0,0.5,0,1,0,1,1,0,0,1,0,1,1,0,0,1,5,6,6,6,3,4,2,2,4,2,0,0,0,0,0,0,3,0,0,0,1,1,0,NA,NA
R_2Ecn0K2qzshvQsq,1,1,Canada,64,1,3,3,1,2,3,6,1,1,3,7,7,7,2,5,6,7,1,7,7,7,7,7,7,7,6,7,4,4,7,5,4,6,4,5,6,6,7,5,3,7,3,5,7,6,7,7,7,5,NA,5,5,5,5,5,3.875,4,4,3,4,5,3,4,4,4,0,5,6,5,6,6,7,7,5,4,4,4,0,0,0,0,3.133333333,4,2,3,2,2,3,4,4,2,3,3,4,4,3,4,2.5,2,2,3,2,3,2,2,3,3,3,0.071428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8,6,6,4,4,4,6.25,7,7,7,4,1.25,3,1,1,0,3,1,1,1,1,1,1,NA,NA
R_2EhL0TKvJ4wTmv3,1,1,Canada,29,0,3,1,1,2,1,5,5,0,2,5,10,5,5,7,5,5,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,5,NA,5,5,5,5,5,4,5,4,4,4,4,4,3,4,9,NA,7,3.666666667,4,4,4,4,2,4,5,4,5,1,0,1,0,4.6,5,5,5,5,3,5,5,5,5,5,5,5,5,1,5,1.7,3,3,2,3,2,1,1,0,1,1,2.928571429,1,2,1,3,4,2,4,3,3,4,3,4,3,4,7.2,7,7,8,7,7,2.25,3,0,3,3,0,0,0,0,0,2,1,2,3,1,3,0,NA,NA
R_2eOTAJVazYbsilV,2,1,Canada,41,0,4,5,1,1,1,5,2,1,3,8,10,2,9,1,2,8,0,1,1,1,9,4,9,8,10,10,0,6,10,0,7,10,7,0,0,10,6,0,0,10,0,9,9,9,2,9,7,0,NA,0,10,10,10,8,4.125,4,4,5,5,5,1,4,5,4,0,7,5.833333333,6,7,2,7,7,6,5,5,5,3,1,1,1,2.933333333,2,2,1,4,1,5,5,5,5,5,4,1,1,1,2,2.3,2,3,3,3,2,3,2,1,1,3,0.428571429,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1.8,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
R_2f1jH3Ah2xuhtA1,1,1,Canada,51,1,4,3,1,1,1,7,9,1,3,5,5,6,0,5,0,5,0,1,5,6,7,6,2,3,5,6,3,5,7,2,5,4,2,6,7,3,6,6,3,5,7,2,5,5,7,7,5,2,NA,5,7,1,4,4,2.875,4,3,3,2,4,2,2,3,4,0,5,5.666666667,5,6,6,6,5,6,4,3,4,0,0,0,0,4,5,3,4,4,3,4,4,4,3,5,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,0.285714286,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3.2,3,4,4,2,3,5.25,5,6,6,4,0.5,1,1,0,0,3,0,1,0,2,0,0,NA,NA
R_2f7CLMYCn11D4O3,1,1,Canada,68,1,3,1,0,1,3,5,8,1,3,8,6,6,9,5,8,9,1,8,6,7,8,8,9,8,5,6,8,2,8,5,7,7,5,5,5,8,8,5,6,8,4,8,8,8,8,8,8,9,NA,6,6,7,8,8,3.5,5,5,3,4,4,1,2,4,2,1,9,5.666666667,6,6,6,5,6,5,5,5,5,2,1,0,1,3.466666667,5,3,4,3,2,4,4,4,2,3,3,4,4,4,3,2.2,2,3,3,2,1,2,2,2,2,3,0.785714286,0,1,0,0,0,0,0,0,0,0,3,2,2,3,6.4,8,8,5,5,6,5.25,6,8,5,2,3,8,2,2,0,2,0,0,1,0,0,0,NA,NA
R_2fg7F64sFjrIK8h,1,1,Canada,64,1,4,2,0,2,1,7,8,1,3,0,3,7,0,4,5,7,1,5,3,5,7,8,7,5,8,6,4,5,9,3,5,6,6,4,6,5,7,3,5,8,5,4,7,7,8,6,7,6,NA,2,8,2,3,2,3.25,5,1,3,4,5,1,4,3,2,1,6,5.333333333,5,5,6,5,7,4,3,3,3,1,0,1,0,2.933333333,4,3,4,2,1,3,3,5,3,2,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,0.071428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8,6,7,3,4,4,5.5,8,7,7,0,0,0,0,0,0,2,0,1,0,2,0,0,NA,NA
R_2fJRRyhra0waKYq,1,1,Canada,46,0,3,1,1,1,1,4,4,1,3,6,NA,2,3,5,7,7,0,6,5,5,6,6,6,7,5,5,7,7,5,5,7,4,6,5,5,6,6,4,5,6,4,5,6,7,7,8,7,5,NA,3,6,6,3,6,2.625,3,3,3,2,4,2,2,2,2,0,9,4.5,6,4,4,4,5,4,3,3,4,3,1,1,1,3.8,5,3,5,4,2,4,4,5,5,2,2,5,5,2,4,2.3,3,3,2,2,2,2,2,3,2,2,0.428571429,0,2,1,0,0,0,0,1,0,0,0,0,0,2,3.4,2,7,2,3,3,1,1,1,1,1,0.75,1,1,1,0,1,0,0,0,0,0,0,NA,NA
R_2flGI7Ho4KgQ8hj,1,1,Canada,47,1,4,2,1,1,1,5,1,0,1,10,10,5,3,5,0,1,0,0,0,0,5,5,8,7,3,10,3,5,9,2,5,10,5,5,0,7,3,0,0,10,2,9,9,9,10,10,10,5,NA,5,5,5,5,8,4.375,5,5,5,5,5,3,3,4,4,0,6,4.333333333,4,6,4,4,4,4,3,5,1,3,1,1,1,2.866666667,3,1,1,4,3,3,4,3,1,4,5,3,3,2,3,1.9,3,3,1,3,2,2,1,1,1,2,2.5,2,4,1,2,1,4,2,2,2,4,3,2,2,4,8.8,9,10,8,7,10,3.75,5,0,4,6,4.5,6,6,6,0,2,1,1,0,0,0,2,NA,NA
R_2fpyAWyrxxjKLee,1,1,Canada,33,1,4,1,1,2,1,10,9,1,3,8,9,10,9,10,10,9,1,9,9,9,9,10,10,9,9,9,9,10,10,10,9,9,10,10,10,10,9,9,9,10,10,10,9,9,9,10,10,9,NA,9,9,10,10,10,4.375,4,4,4,5,5,4,5,4,1,1,10,4,1,7,1,6,2,7,5,5,5,NA,1,0,NA,4.6,4,4,4,5,5,5,5,5,4,5,5,5,5,4,4,1.6,3,2,0,3,1,3,3,0,1,0,3.357142857,3,3,4,4,3,3,3,3,4,4,3,3,3,4,9.4,9,9,10,10,9,9,9,9,9,9,9.75,10,10,10,9,3,3,3,4,4,3,4,NA,NA
R_2fvujXYMV9rmEif,1,1,Canada,40,1,4,3,1,1,1,2,5,1,2,8,10,8,0,2,10,10,1,7,7,7,10,8,10,10,7,8,5,5,10,6,5,10,8,8,8,10,7,7,1,10,5,10,10,10,10,10,10,10,NA,10,10,10,6,10,3,4,1,3,3,3,3,3,4,4,0,8,3.666666667,6,2,4,2,4,4,4,4,4,2,1,1,0,3.266666667,4,3,4,3,3,4,3,3,3,3,3,4,4,2,3,2.3,3,3,2,3,2,3,3,2,1,1,1.142857143,0,2,0,1,0,2,1,0,1,1,3,0,3,2,7.6,10,10,5,6,7,5.75,8,7,5,3,2.75,4,3,0,4,0,0,0,0,0,0,0,NA,NA
R_2o6eKZ5UcrFjnmV,1,1,Canada,22,0,4,1,1,2,1,7,6,1,3,9,7,4,8,0,4,5,0,5,5,5,7,6,6,6,0,0,0,0,0,0,0,0,2,0,0,6,5,4,4,6,1,6,7,6,5,6,6,3,NA,3,6,9,7,7,3.75,4,4,3,4,5,4,3,3,4,0,9,4,4,5,4,4,2,5,4,2,2,0,0,0,0,3.6,5,1,5,3,4,4,3,5,4,4,3,4,4,1,4,2,3,3,2,2,2,2,2,1,2,1,0.785714286,1,1,0,0,1,0,0,3,0,0,0,1,1,3,6.8,8,8,7,5,6,5.25,7,5,3,6,1.25,5,0,0,0,3,0,3,3,1,0,0,NA,NA
R_2OGwvUM9AydoN4L,1,1,Canada,72,0,3,NA,1,1,3,7,5,1,3,7,7,10,2,10,7,7,0,7,6,6,9,7,3,7,10,10,7,7,6,8,10,10,8,5,5,7,4,4,3,9,2,6,7,7,7,7,8,5,NA,5,5,5,5,5,4.5,5,4,4,5,5,5,5,3,4,0,3,6,5,7,5,7,5,7,5,5,5,2,0,1,1,4.533333333,5,5,4,5,3,5,5,5,5,3,4,5,4,5,5,2.7,3,3,3,3,3,2,2,3,2,3,NA,0,0,0,NA,0,0,0,0,0,1,0,0,0,2,7.2,6,7,8,6,9,4.5,5,5,5,3,3,3,3,3,3,0,0,0,0,2,0,0,NA,NA
R_2OK0fuunqexodhM,1,1,Canada,47,1,3,2,NA,NA,1,8,8,1,NA,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,NA,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,0,5,4,5,3,5,3,5,3,4,4,4,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.5,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,NA,NA
R_2ONpW0pRdF0qiei,1,1,Canada,39,0,4,NA,0,3,1,8,7,1,2,8,7,6,7,6,7,8,1,7,9,8,8,8,8,7,9,8,8,8,7,7,6,7,6,8,8,8,6,7,6,8,6,5,8,8,6,7,7,8,NA,7,8,7,7,6,3.625,4,4,4,3,4,3,4,3,1,1,8,4,3,5,4,5,2,5,4,4,4,0,0,0,0,3.733333333,5,4,4,4,4,4,3,3,3,4,3,4,4,4,3,1.7,3,3,1,2,1,2,2,1,1,1,3.142857143,3,3,3,3,3,3,3,3,3,3,3,4,4,3,7.2,9,6,7,7,7,8,9,8,7,8,7,7,7,7,7,3,3,4,3,3,4,3,NA,NA
R_2OUx5syAAXrjJmV,1,1,Canada,66,1,4,2,1,2,3,8,8,1,3,5,5,7,3,4,3,5,0,3,3,3,4,6,5,4,7,7,4,4,7,5,5,7,6,3,4,4,4,2,2,6,2,5,8,8,8,8,8,7,NA,6,7,7,6,7,4,3,3,4,3,5,4,5,5,2,0,NA,5.333333333,5,5,7,6,4,5,4,4,4,2,1,1,0,3.066666667,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2.4,2,2,3,2,3,2,2,2,3,3,0.428571429,0,1,1,1,0,0,0,0,0,1,0,0,0,2,4.8,5,6,5,2,6,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,NA,NA
R_2oyq1MzWeqqeI9P,1,1,Canada,35,1,4,1,1,2,1,7,7,1,0,7,9,8,8,9,7,7,0,9,8,7,8,9,9,8,9,8,8,9,8,9,9,9,9,NA,9,8,9,9,8,8,9,8,9,9,9,8,9,9,NA,9,8,8,8,7,4.5,4,5,5,5,5,4,4,4,3,1,7,3.833333333,4,5,2,5,3,4,3,3,4,2,0,1,1,3.733333333,4,4,4,4,3,4,3,3,4,4,3,4,4,4,4,1.6,2,3,0,2,1,3,3,1,1,0,3.071428571,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5.6,6,5,6,5,6,7,7,8,6,7,7.25,8,9,7,5,3,3,3,3,3,3,3,NA,NA
R_2P5r7uX2RvQXYmD,2,1,Canada,22,1,2,5,1,2,9,5,5,1,3,5,5,5,5,5,5,5,0,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,NA,5,5,5,5,5,3,3,3,3,3,3,3,3,3,2,1,5,4,4,4,4,4,4,4,3,3,3,1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.5,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,4.75,5,4,5,5,5,5,5,5,5,2,2,3,2,2,2,2,NA,NA
R_2P5rtgoi1ZgJW8Y,1,1,Canada,68,1,3,1,1,2,3,5,5,1,3,0,0,0,0,0,10,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,5,5,5,2.5,3,3,3,1,1,5,1,3,2,0,10,6,4,7,4,7,7,7,5,3,5,0,0,0,0,3.533333333,5,5,3,1,1,5,5,3,3,3,5,3,3,3,5,2.2,3,3,3,2,1,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,6,0,0,5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
R_2P5TdcD9ox3MUN6,1,1,Canada,69,1,3,3,1,1,3,5,7,1,3,5,1,7,2,9,1,3,0,1,3,4,9,8,8,7,7,8,6,4,8,4,5,9,4,1,7,8,9,3,8,9,7,8,7,8,9,8,8,6,NA,6,9,8,6,0,4.5,5,5,4,5,4,4,4,5,2,1,4,4.333333333,5,7,1,2,6,5,4,5,5,1,0,1,0,3.733333333,3,4,4,3,4,4,5,4,2,2,4,5,5,4,3,2.5,2,3,2,3,3,2,3,2,2,3,3,4,3,0,4,4,4,4,1,3,3,4,0,4,4,7.4,8,8,6,7,8,6.75,8,7,6,6,3.25,7,1,1,4,4,4,4,4,3,4,1,NA,NA
R_2PdrfQXGsrVwOeG,1,1,Canada,22,1,4,NA,NA,1,5,8,0,0,3,2,7,9,6,6,9,6,0,8,8,8,6,9,6,6,5,5,5,6,8,9,8,6,5,7,5,6,6,8,6,5,7,6,4,6,7,6,4,5,NA,4,6,6,6,8,4.125,3,5,4,3,4,5,4,5,2,1,7,4,5,4,2,5,3,5,4,4,5,1,0,0,1,3.066666667,4,5,4,3,3,2,2,2,3,2,3,3,4,2,4,1.5,3,3,0,2,0,2,2,2,0,1,2.285714286,2,0,2,4,4,3,2,3,3,2,2,1,1,3,5.6,6,7,4,7,4,7.5,7,7,8,8,6.5,5,6,7,8,3,2,2,1,0,2,4,NA,NA
R_2pLaAGDiVLdzp8G,2,1,Canada,63,1,3,2,1,2,1,5,0,1,NA,9,7,8,5,9,2,3,0,5,5,3,5,6,3,5,3,5,5,5,3,3,5,5,7,4,5,5,5,3,3,3,5,7,7,6,7,7,7,8,NA,5,5,5,5,5,3.75,4,4,4,3,4,3,4,4,2,1,5,5.5,3,7,4,6,7,6,4,4,5,2,0,1,1,2.733333333,2,3,3,3,2,4,4,4,2,2,2,2,2,4,2,2.2,2,2,2,3,3,2,2,1,2,3,1.857142857,2,3,0,1,2,2,1,3,0,4,2,1,2,3,6.4,8,7,4,5,8,0.75,3,0,0,0,0,0,0,0,0,2,2,3,1,0,2,1,NA,NA
R_2pMiPi52c8oXGrn,1,1,Canada,78,1,3,3,1,2,3,5,6,1,3,6,6,5,4,5,6,7,1,5,4,4,5,6,4,4,4,5,5,6,4,5,6,4,5,4,5,5,6,4,5,6,4,5,6,5,6,6,6,5,NA,5,6,4,5,6,3.25,4,3,3,4,4,2,3,3,2,0,6,5.166666667,5,5,5,5,6,5,4,4,4,NA,1,0,NA,3.066666667,4,3,3,3,3,3,4,3,2,2,3,4,3,3,3,2.2,2,2,2,2,2,3,3,2,2,2,1.285714286,1,1,1,1,1,2,1,2,1,1,2,1,2,1,5,6,6,5,4,4,6,7,6,6,5,5,5,5,5,5,2,1,1,1,2,1,1,NA,NA
R_2PpdVQOWWQ1R9MM,1,1,Canada,23,1,4,1,1,2,2,6,5,1,2,4,3,3,3,3,6,6,1,4,6,4,5,7,6,5,5,6,4,6,5,6,6,10,8,4,5,4,5,3,4,5,6,6,6,5,3,5,3,5,NA,6,6,5,5,5,2.75,3,3,4,2,3,3,2,2,9,NA,6,3.833333333,3,3,4,4,4,5,4,3,3,2,1,0,1,3.333333333,3,3,4,4,3,4,4,3,4,3,3,4,4,2,2,1.9,2,2,2,2,2,2,3,0,2,2,1.928571429,0,2,1,1,2,3,1,2,2,1,3,3,3,3,5,6,3,7,5,4,5,6,6,4,4,3.5,3,4,5,2,1,1,2,1,0,1,2,NA,NA
R_2PtEDkZcXzFn8Rd,1,1,Canada,47,0,3,3,1,2,1,10,8,1,3,8,8,8,8,8,0,3,0,2,5,8,5,8,8,1,8,8,3,3,8,3,8,8,3,5,5,5,8,5,5,5,5,5,4,4,4,4,4,3,NA,3,3,3,3,3,5,5,5,5,5,5,5,5,5,2,0,NA,5.166666667,4,6,4,5,6,6,4,4,4,2,1,0,1,3.533333333,4,3,4,4,3,4,4,4,3,3,3,4,4,3,3,1.8,3,3,2,2,2,1,1,0,2,2,2.5,3,3,0,4,4,3,3,0,2,3,3,0,3,4,8,8,8,8,8,8,7.25,8,5,8,8,7.25,8,8,8,5,4,4,4,4,3,4,0,NA,NA
R_2PtxNj4FiPTtGeV,1,1,Canada,30,0,4,1,1,2,1,8,7,1,3,6,6,6,2,8,9,8,1,8,7,7,4,4,4,7,6,7,8,4,6,6,7,6,4,7,5,6,5,5,4,8,7,7,5,8,7,7,4,2,NA,4,4,7,7,8,3.5,4,3,3,3,4,3,4,4,2,1,8,4.333333333,3,5,4,3,5,6,3,5,5,1,0,0,1,2.8,4,4,4,3,2,1,4,5,2,1,3,2,2,2,3,1.2,2,2,1,1,1,2,0,1,2,0,3.071428571,2,2,3,4,1,3,3,4,3,4,4,3,3,4,6.6,6,6,8,6,7,6.75,8,6,4,9,5.75,7,5,6,5,3,3,0,0,4,3,3,NA,NA
R_2q1PAPD2SH5vGhL,1,1,Canada,28,1,4,1,1,2,1,7,3,1,3,7,5,4,5,6,6,5,1,6,4,NA,NA,NA,NA,NA,6,7,8,4,6,5,8,7,5,6,3,6,9,7,7,6,4,3,8,6,4,5,8,3,NA,4,6,4,2,3,3,2,3,4,2,4,3,4,2,2,NA,7,3.166666667,4,1,4,5,1,4,4,3,2,2,0,1,1,3.466666667,3,4,4,2,4,3,5,4,3,2,2,3,5,4,4,1.4,2,3,2,0,1,2,1,0,2,1,NA,1,2,0,2,1,3,2,1,0,1,2,3,NA,3,5.6,7,4,8,3,6,6.75,8,3,7,9,6.75,7,8,5,7,1,2,3,NA,2,1,2,NA,NA
R_2q3QBvwFJkXCQNw,1,1,Canada,69,1,3,3,1,2,3,4,8,1,3,5,5,5,0,0,3,7,0,4,1,2,7,7,4,7,2,0,9,8,2,2,8,0,8,0,0,8,8,2,2,8,0,8,7,7,9,9,9,10,NA,10,10,2,8,1,4.375,5,5,5,4,5,4,2,5,9,1,8,4.5,4,6,7,2,6,2,4,3,5,1,0,1,0,3.4,3,3,5,4,3,3,4,4,3,3,3,4,4,2,3,2.1,2,2,2,2,2,2,3,1,2,3,0.428571429,0,1,0,0,0,0,1,0,0,0,0,0,2,2,4.8,5,7,1,5,6,3.75,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA
R_2qefTxVu9CqSNA5,1,1,Canada,74,1,4,4,1,2,3,4,7,1,3,5,6,5,1,3,7,9,1,8,6,6,9,8,8,9,5,4,5,3,6,5,7,6,6,6,4,8,7,6,6,8,5,6,8,9,9,8,9,8,NA,7,9,8,7,7,3.375,4,3,4,3,4,2,3,4,2,1,8,3,3,2,4,3,3,3,4,2,4,2,1,1,0,3.333333333,4,3,4,3,2,4,4,3,2,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,0.142857143,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.8,4,6,2,1,1,2.5,2,1,4,3,0.25,1,0,0,0,0,0,0,0,0,0,0,NA,NA
R_2QEwrzbAoGeoMeL,1,1,Canada,70,0,4,1,1,2,3,5,3,1,3,7,10,5,0,0,0,0,0,0,0,0,6,6,0,4,3,3,3,4,0,0,2,0,0,4,4,3,2,0,1,2,0,3,0,1,0,1,1,5,NA,5,5,5,5,5,4.875,5,5,4,5,5,5,5,5,2,1,5,3.833333333,4,3,5,4,4,3,4,5,1,0,0,0,0,4.933333333,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1.5,3,3,0,3,0,3,3,0,0,0,2,4,3,3,0,0,2,2,2,2,2,2,2,2,2,10,10,10,10,10,10,4,4,4,4,4,4.25,4,4,4,5,2,2,4,0,0,2,0,NA,NA
R_2QGIhZgJCRELeSs,1,1,Canada,77,0,3,2,0,2,3,7,6,1,3,7,7,8,2,6,5,7,1,6,4,3,7,3,5,7,8,7,6,7,8,6,7,9,5,6,6,8,7,6,4,7,4,6,7,8,9,8,9,7,NA,7,8,6,7,7,3.75,4,3,3,4,5,3,3,5,2,0,6,5.166666667,3,6,6,5,6,5,4,3,4,0,0,0,0,3.2,3,3,4,2,3,4,4,4,2,3,4,3,2,3,4,2.2,2,2,3,2,2,2,2,2,2,3,1,0,1,0,2,1,0,1,2,1,0,2,1,0,3,6.4,7,8,2,7,8,4,6,5,3,2,0.25,1,0,0,0,2,0,1,1,0,0,0,NA,NA
R_2qjAxlIUV0WSMAo,1,1,Canada,73,0,3,2,1,1,3,6,8,1,3,3,8,7,4,9,5,7,0,NA,4,5,7,8,5,2,8,8,6,6,8,4,7,9,6,4,4,2,7,3,5,3,2,5,6,5,7,6,6,7,NA,5,7,7,5,5,3.875,5,5,3,4,4,3,3,4,2,1,7,4.666666667,4,5,5,5,4,5,5,5,5,2,1,1,0,3.133333333,3,4,4,3,3,3,4,3,2,2,4,4,4,2,2,2.5,2,2,3,2,3,2,2,3,3,3,2.071428571,2,2,0,2,3,2,3,0,2,2,3,2,3,3,7.4,8,8,8,5,8,2,2,2,2,2,0,0,0,0,0,2,1,3,3,2,2,1,NA,NA
